0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
,0.0218,https://api.spotify.com/v1/audio-analysis/0SCrgM9vZKK3CgAhpmFhB7,0.661,212571.0,0.874,0SCrgM9vZKK3CgAhpmFhB7,0.000519,1.0,0.0941,-4.648,0.0,0.0537,105.053,4.0,https://api.spotify.com/v1/tracks/0SCrgM9vZKK3CgAhpmFhB7,audio_features,spotify:track:0SCrgM9vZKK3CgAhpmFhB7,0.443
,0.319,https://api.spotify.com/v1/audio-analysis/0uZhRTUTRk3iaAlJPLswm1,0.493,217407.0,0.67,0uZhRTUTRk3iaAlJPLswm1,0.0,6.0,0.102,-5.131,1.0,0.0298,151.989,3.0,https://api.spotify.com/v1/tracks/0uZhRTUTRk3iaAlJPLswm1,audio_features,spotify:track:0uZhRTUTRk3iaAlJPLswm1,0.451
,0.895,https://api.spotify.com/v1/audio-analysis/3XzwvIUt2Qaa3zmQLxKx1G,0.417,256427.0,0.565,3XzwvIUt2Qaa3zmQLxKx1G,9.58e-05,7.0,0.119,-7.692,0.0,0.0493,141.73,4.0,https://api.spotify.com/v1/tracks/3XzwvIUt2Qaa3zmQLxKx1G,audio_features,spotify:track:3XzwvIUt2Qaa3zmQLxKx1G,0.526
,0.082,https://api.spotify.com/v1/audio-analysis/2PLo8T3kGE9URFvBy3tUdt,0.613,239920.0,0.765,2PLo8T3kGE9URFvBy3tUdt,1.25e-06,11.0,0.092,-6.582,1.0,0.0441,103.951,4.0,https://api.spotify.com/v1/tracks/2PLo8T3kGE9URFvBy3tUdt,audio_features,spotify:track:2PLo8T3kGE9URFvBy3tUdt,0.299
,0.858,https://api.spotify.com/v1/audio-analysis/2igzKUTbyx1BEWdE7JbJL5,0.214,175893.0,0.247,2igzKUTbyx1BEWdE7JbJL5,4.73e-06,7.0,0.11,-11.045,1.0,0.0328,63.129,4.0,https://api.spotify.com/v1/tracks/2igzKUTbyx1BEWdE7JbJL5,audio_features,spotify:track:2igzKUTbyx1BEWdE7JbJL5,0.247
,0.677,https://api.spotify.com/v1/audio-analysis/0E6LMO8RU3ly7RetEi2uZI,0.552,252227.0,0.496,0E6LMO8RU3ly7RetEi2uZI,0.0376,7.0,0.109,-12.3,1.0,0.0358,141.993,4.0,https://api.spotify.com/v1/tracks/0E6LMO8RU3ly7RetEi2uZI,audio_features,spotify:track:0E6LMO8RU3ly7RetEi2uZI,0.403
,0.257,https://api.spotify.com/v1/audio-analysis/13Wfd0pA2A9A6NTOrvTDkx,0.525,225347.0,0.521,13Wfd0pA2A9A6NTOrvTDkx,0.0,5.0,0.124,-7.109,1.0,0.0264,137.957,4.0,https://api.spotify.com/v1/tracks/13Wfd0pA2A9A6NTOrvTDkx,audio_features,spotify:track:13Wfd0pA2A9A6NTOrvTDkx,0.153
,0.0108,https://api.spotify.com/v1/audio-analysis/4SYxUqhnR39mzgLpxCbgmk,0.557,214627.0,0.878,4SYxUqhnR39mzgLpxCbgmk,7.15e-06,2.0,0.442,-3.704,1.0,0.0426,127.851,4.0,https://api.spotify.com/v1/tracks/4SYxUqhnR39mzgLpxCbgmk,audio_features,spotify:track:4SYxUqhnR39mzgLpxCbgmk,0.262
,0.369,https://api.spotify.com/v1/audio-analysis/6X39LR0glRm9Gfqbv0VCUe,0.446,268711.0,0.409,6X39LR0glRm9Gfqbv0VCUe,2.9e-05,0.0,0.112,-8.01,1.0,0.0265,131.759,4.0,https://api.spotify.com/v1/tracks/6X39LR0glRm9Gfqbv0VCUe,audio_features,spotify:track:6X39LR0glRm9Gfqbv0VCUe,0.141
,0.0214,https://api.spotify.com/v1/audio-analysis/6dFZU9jUCwHHnytKYeuXz3,0.632,217829.0,0.743,6dFZU9jUCwHHnytKYeuXz3,0.0,3.0,0.417,-5.992,0.0,0.0407,123.018,4.0,https://api.spotify.com/v1/tracks/6dFZU9jUCwHHnytKYeuXz3,audio_features,spotify:track:6dFZU9jUCwHHnytKYeuXz3,0.479
,0.0113,https://api.spotify.com/v1/audio-analysis/0H1OyEooZ5SzBYYdJEzxoy,0.648,228240.0,0.908,0H1OyEooZ5SzBYYdJEzxoy,0.0,4.0,0.374,-4.251,0.0,0.108,131.147,4.0,https://api.spotify.com/v1/tracks/0H1OyEooZ5SzBYYdJEzxoy,audio_features,spotify:track:0H1OyEooZ5SzBYYdJEzxoy,0.793
,0.0223,https://api.spotify.com/v1/audio-analysis/0upLyFR8Rr52ZpMp5esQoq,0.454,156147.0,0.946,0upLyFR8Rr52ZpMp5esQoq,0.0,1.0,0.173,-5.978,0.0,0.13,138.18,4.0,https://api.spotify.com/v1/tracks/0upLyFR8Rr52ZpMp5esQoq,audio_features,spotify:track:0upLyFR8Rr52ZpMp5esQoq,0.647
,0.065,https://api.spotify.com/v1/audio-analysis/0Buysr5XjcSbjC13pDCNbI,0.628,187115.0,0.809,0Buysr5XjcSbjC13pDCNbI,4.28e-05,4.0,0.124,-2.806,0.0,0.0383,145.099,4.0,https://api.spotify.com/v1/tracks/0Buysr5XjcSbjC13pDCNbI,audio_features,spotify:track:0Buysr5XjcSbjC13pDCNbI,0.378
,0.326,https://api.spotify.com/v1/audio-analysis/43ePLqXUDAVJNu6Uv4nWhg,0.316,265326.0,0.35,43ePLqXUDAVJNu6Uv4nWhg,0.0,9.0,0.0914,-8.714,1.0,0.0329,139.342,4.0,https://api.spotify.com/v1/tracks/43ePLqXUDAVJNu6Uv4nWhg,audio_features,spotify:track:43ePLqXUDAVJNu6Uv4nWhg,0.119
,0.926,https://api.spotify.com/v1/audio-analysis/3A31Rer0lC31LUGxQwmO8V,0.54,204092.0,0.234,3A31Rer0lC31LUGxQwmO8V,0.0,0.0,0.125,-10.939,1.0,0.0327,139.606,4.0,https://api.spotify.com/v1/tracks/3A31Rer0lC31LUGxQwmO8V,audio_features,spotify:track:3A31Rer0lC31LUGxQwmO8V,0.314
,0.116,https://api.spotify.com/v1/audio-analysis/7bCQjrEH2zcKqqiGm35GQW,0.513,225373.0,0.847,7bCQjrEH2zcKqqiGm35GQW,0.0173,2.0,0.139,-7.091,1.0,0.0442,125.966,4.0,https://api.spotify.com/v1/tracks/7bCQjrEH2zcKqqiGm35GQW,audio_features,spotify:track:7bCQjrEH2zcKqqiGm35GQW,0.491
,0.106,https://api.spotify.com/v1/audio-analysis/34sL4eaI8UKWOyYpCvoboU,0.239,389933.0,0.442,34sL4eaI8UKWOyYpCvoboU,0.0411,1.0,0.0738,-11.494,1.0,0.0308,185.723,4.0,https://api.spotify.com/v1/tracks/34sL4eaI8UKWOyYpCvoboU,audio_features,spotify:track:34sL4eaI8UKWOyYpCvoboU,0.4
,0.0183,https://api.spotify.com/v1/audio-analysis/3kSE08EYzWQSAf6o1v2U4V,0.567,178373.0,0.918,3kSE08EYzWQSAf6o1v2U4V,0.0,2.0,0.111,-2.57,1.0,0.0723,160.036,4.0,https://api.spotify.com/v1/tracks/3kSE08EYzWQSAf6o1v2U4V,audio_features,spotify:track:3kSE08EYzWQSAf6o1v2U4V,0.563
,0.00026,https://api.spotify.com/v1/audio-analysis/2ZBiHAwdeCnrKvXap6Yzef,0.523,216387.0,0.848,2ZBiHAwdeCnrKvXap6Yzef,1.55e-05,10.0,0.198,-8.572,0.0,0.0402,169.927,4.0,https://api.spotify.com/v1/tracks/2ZBiHAwdeCnrKvXap6Yzef,audio_features,spotify:track:2ZBiHAwdeCnrKvXap6Yzef,0.778
,0.00915,https://api.spotify.com/v1/audio-analysis/37CBHPCzV1rizPrxRUyR72,0.679,220453.0,0.909,37CBHPCzV1rizPrxRUyR72,3.27e-05,2.0,0.139,-4.129,0.0,0.0297,104.781,4.0,https://api.spotify.com/v1/tracks/37CBHPCzV1rizPrxRUyR72,audio_features,spotify:track:37CBHPCzV1rizPrxRUyR72,0.899
,0.839,https://api.spotify.com/v1/audio-analysis/34oMi39G5RYgaCPwRNJ7OU,0.583,209333.0,0.233,34oMi39G5RYgaCPwRNJ7OU,0.816,8.0,0.139,-15.529,1.0,0.0354,135.308,4.0,https://api.spotify.com/v1/tracks/34oMi39G5RYgaCPwRNJ7OU,audio_features,spotify:track:34oMi39G5RYgaCPwRNJ7OU,0.505
,0.0397,https://api.spotify.com/v1/audio-analysis/6oelvxzxe95XeQxBLWaeOH,0.677,188000.0,0.657,6oelvxzxe95XeQxBLWaeOH,0.31,8.0,0.359,-8.541,1.0,0.0346,119.971,4.0,https://api.spotify.com/v1/tracks/6oelvxzxe95XeQxBLWaeOH,audio_features,spotify:track:6oelvxzxe95XeQxBLWaeOH,0.176
,0.82,https://api.spotify.com/v1/audio-analysis/0IF7bHzCXCZoKNog5vBC4g,0.597,197577.0,0.115,0IF7bHzCXCZoKNog5vBC4g,0.000215,9.0,0.111,-9.217,1.0,0.0334,111.202,4.0,https://api.spotify.com/v1/tracks/0IF7bHzCXCZoKNog5vBC4g,audio_features,spotify:track:0IF7bHzCXCZoKNog5vBC4g,0.128
,0.25,https://api.spotify.com/v1/audio-analysis/21QdVw8LviPfxOlTXvIPaA,0.717,246000.0,0.637,21QdVw8LviPfxOlTXvIPaA,0.306,0.0,0.347,-3.401,0.0,0.0347,119.951,3.0,https://api.spotify.com/v1/tracks/21QdVw8LviPfxOlTXvIPaA,audio_features,spotify:track:21QdVw8LviPfxOlTXvIPaA,0.392
,0.000299,https://api.spotify.com/v1/audio-analysis/3wd7xRtBDhDKyTlI7dsBmf,0.395,268138.0,0.749,3wd7xRtBDhDKyTlI7dsBmf,7.94e-06,9.0,0.104,-6.586,1.0,0.0517,145.061,4.0,https://api.spotify.com/v1/tracks/3wd7xRtBDhDKyTlI7dsBmf,audio_features,spotify:track:3wd7xRtBDhDKyTlI7dsBmf,0.0684
,0.181,https://api.spotify.com/v1/audio-analysis/1MfRXRUJsQK40GjFV0Sm0t,0.607,221280.0,0.673,1MfRXRUJsQK40GjFV0Sm0t,0.0,5.0,0.069,-6.484,0.0,0.0611,88.952,4.0,https://api.spotify.com/v1/tracks/1MfRXRUJsQK40GjFV0Sm0t,audio_features,spotify:track:1MfRXRUJsQK40GjFV0Sm0t,0.215
,0.0132,https://api.spotify.com/v1/audio-analysis/6KddIgFJxLkYEoTwnWzDpz,0.626,166154.0,0.949,6KddIgFJxLkYEoTwnWzDpz,0.005,5.0,0.217,-3.725,0.0,0.0632,103.983,4.0,https://api.spotify.com/v1/tracks/6KddIgFJxLkYEoTwnWzDpz,audio_features,spotify:track:6KddIgFJxLkYEoTwnWzDpz,0.521
,0.00273,https://api.spotify.com/v1/audio-analysis/6Y1CLPwYe7zvI8PJiWVz6T,0.764,313701.0,0.894,6Y1CLPwYe7zvI8PJiWVz6T,0.00899,8.0,0.0525,-3.996,1.0,0.0564,126.996,4.0,https://api.spotify.com/v1/tracks/6Y1CLPwYe7zvI8PJiWVz6T,audio_features,spotify:track:6Y1CLPwYe7zvI8PJiWVz6T,0.679
,0.168,https://api.spotify.com/v1/audio-analysis/6wlcdxPaTHgzVKR3n1NOb0,0.454,224013.0,0.709,6wlcdxPaTHgzVKR3n1NOb0,0.0,10.0,0.104,-4.386,1.0,0.0904,167.799,4.0,https://api.spotify.com/v1/tracks/6wlcdxPaTHgzVKR3n1NOb0,audio_features,spotify:track:6wlcdxPaTHgzVKR3n1NOb0,0.575
,0.0286,https://api.spotify.com/v1/audio-analysis/1yKAqZoi8xWGLCf5vajroL,0.202,194253.0,0.886,1yKAqZoi8xWGLCf5vajroL,0.0,11.0,0.643,-3.805,0.0,0.0816,145.781,4.0,https://api.spotify.com/v1/tracks/1yKAqZoi8xWGLCf5vajroL,audio_features,spotify:track:1yKAqZoi8xWGLCf5vajroL,0.192
,0.00463,https://api.spotify.com/v1/audio-analysis/0sqE6XPi9VAaWl5NxDyMQK,0.32,239547.0,0.835,0sqE6XPi9VAaWl5NxDyMQK,1.06e-06,1.0,0.294,-5.902,1.0,0.0572,132.105,4.0,https://api.spotify.com/v1/tracks/0sqE6XPi9VAaWl5NxDyMQK,audio_features,spotify:track:0sqE6XPi9VAaWl5NxDyMQK,0.352
,0.0542,https://api.spotify.com/v1/audio-analysis/4i2OsaRNDW7Jr3KqUb4xfw,0.403,215353.0,0.86,4i2OsaRNDW7Jr3KqUb4xfw,0.000349,6.0,0.13,-4.252,1.0,0.0649,176.0,4.0,https://api.spotify.com/v1/tracks/4i2OsaRNDW7Jr3KqUb4xfw,audio_features,spotify:track:4i2OsaRNDW7Jr3KqUb4xfw,0.311
,0.00113,https://api.spotify.com/v1/audio-analysis/1AdYZ6X00nXmO613Y7GJOl,0.423,227250.0,0.714,1AdYZ6X00nXmO613Y7GJOl,6.28e-06,11.0,0.0855,-8.295,1.0,0.045,110.017,4.0,https://api.spotify.com/v1/tracks/1AdYZ6X00nXmO613Y7GJOl,audio_features,spotify:track:1AdYZ6X00nXmO613Y7GJOl,0.593
,0.396,https://api.spotify.com/v1/audio-analysis/0tYBYjiZuvqDNFN6CKL6fM,0.433,267621.0,0.881,0tYBYjiZuvqDNFN6CKL6fM,0.0,4.0,0.131,-3.48,1.0,0.341,82.192,4.0,https://api.spotify.com/v1/tracks/0tYBYjiZuvqDNFN6CKL6fM,audio_features,spotify:track:0tYBYjiZuvqDNFN6CKL6fM,0.735
,0.221,https://api.spotify.com/v1/audio-analysis/2Xdatbm43IXEVi0wmKeJve,0.646,210973.0,0.761,2Xdatbm43IXEVi0wmKeJve,0.0,7.0,0.109,-3.991,1.0,0.0267,108.999,4.0,https://api.spotify.com/v1/tracks/2Xdatbm43IXEVi0wmKeJve,audio_features,spotify:track:2Xdatbm43IXEVi0wmKeJve,0.336
,0.2,https://api.spotify.com/v1/audio-analysis/5YQtVaYbkyJUKYtMcV9fnk,0.494,293206.0,0.657,5YQtVaYbkyJUKYtMcV9fnk,0.0,6.0,0.147,-4.939,0.0,0.073,152.004,3.0,https://api.spotify.com/v1/tracks/5YQtVaYbkyJUKYtMcV9fnk,audio_features,spotify:track:5YQtVaYbkyJUKYtMcV9fnk,0.423
,0.00109,https://api.spotify.com/v1/audio-analysis/7H5OQN4iv3cKE3ZNP5Mbct,0.408,263280.0,0.941,7H5OQN4iv3cKE3ZNP5Mbct,0.0,10.0,0.152,-4.122,0.0,0.0521,95.323,4.0,https://api.spotify.com/v1/tracks/7H5OQN4iv3cKE3ZNP5Mbct,audio_features,spotify:track:7H5OQN4iv3cKE3ZNP5Mbct,0.48
,0.00466,https://api.spotify.com/v1/audio-analysis/0kr6d8wHDQPlzuET33NVn6,0.499,217680.0,0.72,0kr6d8wHDQPlzuET33NVn6,0.00303,8.0,0.122,-9.101,1.0,0.0286,96.103,4.0,https://api.spotify.com/v1/tracks/0kr6d8wHDQPlzuET33NVn6,audio_features,spotify:track:0kr6d8wHDQPlzuET33NVn6,0.652
,0.0983,https://api.spotify.com/v1/audio-analysis/4u7KjVIQPdzGCcAwg4W5Kl,0.466,191573.0,0.702,4u7KjVIQPdzGCcAwg4W5Kl,1.29e-05,0.0,0.242,-4.308,1.0,0.032,150.309,4.0,https://api.spotify.com/v1/tracks/4u7KjVIQPdzGCcAwg4W5Kl,audio_features,spotify:track:4u7KjVIQPdzGCcAwg4W5Kl,0.47
,0.0655,https://api.spotify.com/v1/audio-analysis/0OFmQibAX7T4XrrMcnuwTL,0.666,213781.0,0.932,0OFmQibAX7T4XrrMcnuwTL,7.12e-05,9.0,0.19,-1.926,1.0,0.0412,105.921,4.0,https://api.spotify.com/v1/tracks/0OFmQibAX7T4XrrMcnuwTL,audio_features,spotify:track:0OFmQibAX7T4XrrMcnuwTL,0.645
,0.00155,https://api.spotify.com/v1/audio-analysis/4T5Yz7xVXDkyYLpoJndHHF,0.497,171286.0,0.596,4T5Yz7xVXDkyYLpoJndHHF,0.0,7.0,0.113,-6.574,1.0,0.265,168.015,4.0,https://api.spotify.com/v1/tracks/4T5Yz7xVXDkyYLpoJndHHF,audio_features,spotify:track:4T5Yz7xVXDkyYLpoJndHHF,0.561
,0.0783,https://api.spotify.com/v1/audio-analysis/0vek0LcCbvcMtj0GkXMMJy,0.413,215000.0,0.942,0vek0LcCbvcMtj0GkXMMJy,0.000412,0.0,0.689,-2.871,1.0,0.0453,123.085,4.0,https://api.spotify.com/v1/tracks/0vek0LcCbvcMtj0GkXMMJy,audio_features,spotify:track:0vek0LcCbvcMtj0GkXMMJy,0.759
,0.039,https://api.spotify.com/v1/audio-analysis/6xtXdS8ALTfK0g9hOG1PSX,0.485,184920.0,0.701,6xtXdS8ALTfK0g9hOG1PSX,0.0,8.0,0.0977,-3.807,1.0,0.0288,151.948,4.0,https://api.spotify.com/v1/tracks/6xtXdS8ALTfK0g9hOG1PSX,audio_features,spotify:track:6xtXdS8ALTfK0g9hOG1PSX,0.613
,0.0633,https://api.spotify.com/v1/audio-analysis/31b6H6nChYUmNbW1yZQHYs,0.416,373267.0,0.418,31b6H6nChYUmNbW1yZQHYs,0.000254,2.0,0.0898,-8.886,1.0,0.0361,111.601,3.0,https://api.spotify.com/v1/tracks/31b6H6nChYUmNbW1yZQHYs,audio_features,spotify:track:31b6H6nChYUmNbW1yZQHYs,0.285
,0.429,https://api.spotify.com/v1/audio-analysis/71qNRlNDnPahvATE7Zl4Nw,0.314,202587.0,0.464,71qNRlNDnPahvATE7Zl4Nw,1.28e-06,6.0,0.103,-7.37,1.0,0.0275,160.131,3.0,https://api.spotify.com/v1/tracks/71qNRlNDnPahvATE7Zl4Nw,audio_features,spotify:track:71qNRlNDnPahvATE7Zl4Nw,0.413
,0.0138,https://api.spotify.com/v1/audio-analysis/28H3wOEKsaEa8NBEYCLl4j,0.625,213693.0,0.591,28H3wOEKsaEa8NBEYCLl4j,0.0399,7.0,0.0893,-9.127,0.0,0.0265,126.597,4.0,https://api.spotify.com/v1/tracks/28H3wOEKsaEa8NBEYCLl4j,audio_features,spotify:track:28H3wOEKsaEa8NBEYCLl4j,0.863
,0.147,https://api.spotify.com/v1/audio-analysis/4d0THQsQyfyVX0CSCaFfH1,0.432,236027.0,0.78,4d0THQsQyfyVX0CSCaFfH1,8.18e-06,2.0,0.0909,-3.345,1.0,0.0583,76.251,4.0,https://api.spotify.com/v1/tracks/4d0THQsQyfyVX0CSCaFfH1,audio_features,spotify:track:4d0THQsQyfyVX0CSCaFfH1,0.48
,0.0417,https://api.spotify.com/v1/audio-analysis/79dUMIAbelovkQiRxLdhYQ,0.845,234560.0,0.355,79dUMIAbelovkQiRxLdhYQ,6.31e-05,5.0,0.277,-9.022,1.0,0.053,130.033,4.0,https://api.spotify.com/v1/tracks/79dUMIAbelovkQiRxLdhYQ,audio_features,spotify:track:79dUMIAbelovkQiRxLdhYQ,0.515
,0.228,https://api.spotify.com/v1/audio-analysis/55wMCY3DdygMCJTViwv4vQ,0.485,231874.0,0.748,55wMCY3DdygMCJTViwv4vQ,0.0,6.0,0.0946,-5.575,0.0,0.0543,169.915,4.0,https://api.spotify.com/v1/tracks/55wMCY3DdygMCJTViwv4vQ,audio_features,spotify:track:55wMCY3DdygMCJTViwv4vQ,0.528
,0.995,https://api.spotify.com/v1/audio-analysis/16MJ2YLPknWjANVBfPxORc,0.27,241962.0,0.00312,16MJ2YLPknWjANVBfPxORc,0.837,8.0,0.126,-28.037,1.0,0.0523,71.078,4.0,https://api.spotify.com/v1/tracks/16MJ2YLPknWjANVBfPxORc,audio_features,spotify:track:16MJ2YLPknWjANVBfPxORc,0.0633
,0.314,https://api.spotify.com/v1/audio-analysis/0Qk949NHy8yYcAZFfvBzn2,0.841,194453.0,0.707,0Qk949NHy8yYcAZFfvBzn2,6.25e-06,5.0,0.0635,-5.502,1.0,0.0715,113.043,4.0,https://api.spotify.com/v1/tracks/0Qk949NHy8yYcAZFfvBzn2,audio_features,spotify:track:0Qk949NHy8yYcAZFfvBzn2,0.686
,0.00948,https://api.spotify.com/v1/audio-analysis/73pl1Ue8ON7QWLbe6SApr7,0.73,217787.0,0.502,73pl1Ue8ON7QWLbe6SApr7,0.0,0.0,0.132,-8.675,1.0,0.0596,99.984,4.0,https://api.spotify.com/v1/tracks/73pl1Ue8ON7QWLbe6SApr7,audio_features,spotify:track:73pl1Ue8ON7QWLbe6SApr7,0.384
,0.551,https://api.spotify.com/v1/audio-analysis/4N4guy1faBG6oseDnhjkWy,0.716,197867.0,0.821,4N4guy1faBG6oseDnhjkWy,5.68e-06,7.0,0.618,-4.204,1.0,0.0389,120.737,4.0,https://api.spotify.com/v1/tracks/4N4guy1faBG6oseDnhjkWy,audio_features,spotify:track:4N4guy1faBG6oseDnhjkWy,0.931
,0.0954,https://api.spotify.com/v1/audio-analysis/6jjQHv8A394Dz1HjYrr2jv,0.697,210720.0,0.719,6jjQHv8A394Dz1HjYrr2jv,1.93e-06,7.0,0.0819,-5.805,1.0,0.353,117.051,4.0,https://api.spotify.com/v1/tracks/6jjQHv8A394Dz1HjYrr2jv,audio_features,spotify:track:6jjQHv8A394Dz1HjYrr2jv,0.662
,4.13e-05,https://api.spotify.com/v1/audio-analysis/16dzMEEwWL1EppykqG9XeY,0.562,228627.0,0.863,16dzMEEwWL1EppykqG9XeY,0.0114,5.0,0.322,-5.476,1.0,0.0589,93.939,4.0,https://api.spotify.com/v1/tracks/16dzMEEwWL1EppykqG9XeY,audio_features,spotify:track:16dzMEEwWL1EppykqG9XeY,0.783
,0.554,https://api.spotify.com/v1/audio-analysis/3sYWyVGfPuit80szWXhrRA,0.683,253907.0,0.766,3sYWyVGfPuit80szWXhrRA,0.00346,5.0,0.0815,-8.733,0.0,0.041,119.19,4.0,https://api.spotify.com/v1/tracks/3sYWyVGfPuit80szWXhrRA,audio_features,spotify:track:3sYWyVGfPuit80szWXhrRA,0.568
,0.042,https://api.spotify.com/v1/audio-analysis/0edWQ0h7YJfI7LVJ9IXXGg,0.64,225200.0,0.839,0edWQ0h7YJfI7LVJ9IXXGg,0.000204,11.0,0.21,-4.924,0.0,0.0754,108.816,4.0,https://api.spotify.com/v1/tracks/0edWQ0h7YJfI7LVJ9IXXGg,audio_features,spotify:track:0edWQ0h7YJfI7LVJ9IXXGg,0.765
,0.171,https://api.spotify.com/v1/audio-analysis/3XeB1bCs6NSaLKmTkVbx6R,0.605,241160.0,0.56,3XeB1bCs6NSaLKmTkVbx6R,1.14e-06,8.0,0.14,-7.358,0.0,0.038,130.011,4.0,https://api.spotify.com/v1/tracks/3XeB1bCs6NSaLKmTkVbx6R,audio_features,spotify:track:3XeB1bCs6NSaLKmTkVbx6R,0.332
,0.671,https://api.spotify.com/v1/audio-analysis/1zVBU0PAj7ZUVmVfG2pgQG,0.582,234640.0,0.507,1zVBU0PAj7ZUVmVfG2pgQG,1.21e-06,2.0,0.136,-9.021,1.0,0.0313,83.019,4.0,https://api.spotify.com/v1/tracks/1zVBU0PAj7ZUVmVfG2pgQG,audio_features,spotify:track:1zVBU0PAj7ZUVmVfG2pgQG,0.217
,0.852,https://api.spotify.com/v1/audio-analysis/6NljjfZDdfVh8x31Dwvj7J,0.341,235036.0,0.288,6NljjfZDdfVh8x31Dwvj7J,0.0,8.0,0.363,-7.544,1.0,0.0335,170.202,3.0,https://api.spotify.com/v1/tracks/6NljjfZDdfVh8x31Dwvj7J,audio_features,spotify:track:6NljjfZDdfVh8x31Dwvj7J,0.443
,0.0197,https://api.spotify.com/v1/audio-analysis/0e7S689mFbBnIWTWtjc4b4,0.503,254133.0,0.735,0e7S689mFbBnIWTWtjc4b4,0.0,7.0,0.102,-4.182,1.0,0.333,175.972,4.0,https://api.spotify.com/v1/tracks/0e7S689mFbBnIWTWtjc4b4,audio_features,spotify:track:0e7S689mFbBnIWTWtjc4b4,0.694
,0.319,https://api.spotify.com/v1/audio-analysis/7ongSdLv28Z27WeCrzZXwB,0.493,217407.0,0.67,7ongSdLv28Z27WeCrzZXwB,0.0,6.0,0.102,-5.131,1.0,0.0298,151.989,3.0,https://api.spotify.com/v1/tracks/7ongSdLv28Z27WeCrzZXwB,audio_features,spotify:track:7ongSdLv28Z27WeCrzZXwB,0.451
,0.00527,https://api.spotify.com/v1/audio-analysis/1bFo82vSD0XeUfPyQEV8ec,0.634,185164.0,0.689,1bFo82vSD0XeUfPyQEV8ec,0.19,0.0,0.187,-4.942,1.0,0.0265,121.986,4.0,https://api.spotify.com/v1/tracks/1bFo82vSD0XeUfPyQEV8ec,audio_features,spotify:track:1bFo82vSD0XeUfPyQEV8ec,0.367
,0.000151,https://api.spotify.com/v1/audio-analysis/6TQFJhzfJcUSa6rwbKMEi5,0.592,167480.0,0.981,6TQFJhzfJcUSa6rwbKMEi5,0.0,6.0,0.0866,-3.244,0.0,0.0946,102.986,4.0,https://api.spotify.com/v1/tracks/6TQFJhzfJcUSa6rwbKMEi5,audio_features,spotify:track:6TQFJhzfJcUSa6rwbKMEi5,0.765
,0.0221,https://api.spotify.com/v1/audio-analysis/117Gpyhs7rw7CPAfd3fj1Z,0.678,195556.0,0.608,117Gpyhs7rw7CPAfd3fj1Z,0.000363,6.0,0.296,-7.138,0.0,0.0645,135.056,4.0,https://api.spotify.com/v1/tracks/117Gpyhs7rw7CPAfd3fj1Z,audio_features,spotify:track:117Gpyhs7rw7CPAfd3fj1Z,0.263
,0.57,https://api.spotify.com/v1/audio-analysis/6ehYNUmLSn9XpgwaSDxucx,0.393,162197.0,0.614,6ehYNUmLSn9XpgwaSDxucx,0.0,7.0,0.397,-6.683,1.0,0.0949,145.921,4.0,https://api.spotify.com/v1/tracks/6ehYNUmLSn9XpgwaSDxucx,audio_features,spotify:track:6ehYNUmLSn9XpgwaSDxucx,0.195
,0.855,https://api.spotify.com/v1/audio-analysis/3rGew9pmFEmGD9nZ12F1tN,0.448,232169.0,0.241,3rGew9pmFEmGD9nZ12F1tN,0.0,10.0,0.124,-8.643,1.0,0.0328,131.259,4.0,https://api.spotify.com/v1/tracks/3rGew9pmFEmGD9nZ12F1tN,audio_features,spotify:track:3rGew9pmFEmGD9nZ12F1tN,0.131
,0.346,https://api.spotify.com/v1/audio-analysis/78XgmmZycJ2HSSbHRYdlxy,0.615,314533.0,0.448,78XgmmZycJ2HSSbHRYdlxy,6.35e-05,0.0,0.0606,-10.82,0.0,0.0297,82.883,4.0,https://api.spotify.com/v1/tracks/78XgmmZycJ2HSSbHRYdlxy,audio_features,spotify:track:78XgmmZycJ2HSSbHRYdlxy,0.232
,0.647,https://api.spotify.com/v1/audio-analysis/6H7nDglS6xWpRidbhMwI2L,0.529,179491.0,0.511,6H7nDglS6xWpRidbhMwI2L,0.00724,1.0,0.0391,-9.37,1.0,0.0418,106.491,4.0,https://api.spotify.com/v1/tracks/6H7nDglS6xWpRidbhMwI2L,audio_features,spotify:track:6H7nDglS6xWpRidbhMwI2L,0.559
,0.0591,https://api.spotify.com/v1/audio-analysis/6Ph5RbAqq0UdYEw9SkC6us,0.649,164333.0,0.87,6Ph5RbAqq0UdYEw9SkC6us,3.11e-06,6.0,0.364,-4.918,1.0,0.0694,90.018,4.0,https://api.spotify.com/v1/tracks/6Ph5RbAqq0UdYEw9SkC6us,audio_features,spotify:track:6Ph5RbAqq0UdYEw9SkC6us,0.943
,0.00456,https://api.spotify.com/v1/audio-analysis/0ATencY1wVgDTbznelCtEm,0.69,210653.0,0.743,0ATencY1wVgDTbznelCtEm,0.0019,4.0,0.331,-6.329,0.0,0.0899,118.025,4.0,https://api.spotify.com/v1/tracks/0ATencY1wVgDTbznelCtEm,audio_features,spotify:track:0ATencY1wVgDTbznelCtEm,0.386
